T(K)	P(bar)	rho_kgm3	VP_kms	VS_kms	Cp_Jm3K	alpha_pK	KS_bar	GS_bar
1374.36	12307.7	3105.95	7.35329	3.97909	3615630	2.36666e-05	1023720	491771
1374.36	13564.1	3111.08	7.37435	3.98583	3620830	2.34913e-05	1032830	494252
1374.36	14820.5	3116.85	7.39668	3.9937	3626850	2.3328e-05	1042420	497126
1374.36	16076.9	3136.32	7.45049	4.02551	3649840	2.32964e-05	1063330	508232
1374.36	17333.3	3160.23	7.51492	4.06569	3678310	2.33101e-05	1088200	522381
1374.36	18589.7	3190.29	7.59483	4.11778	3714360	2.3377e-05	1118940	540949
1374.36	19846.2	3333.37	7.8786	4.38252	3900140	2.67833e-05	1215470	640222
1374.36	21102.6	3451.59	8.13667	4.63142	4053780	2.97243e-05	1297980	740369
1374.36	22359	3463.46	8.19093	4.65941	4066100	2.93342e-05	1321120	751923
1374.36	23615.4	3477.55	8.25732	4.69368	4080780	2.88679e-05	1349610	766129
1374.36	24871.8	3492.75	8.3302	4.73111	4096620	2.83635e-05	1381300	781797
1374.36	26128.2	3507.35	8.40064	4.76678	4111770	2.7872e-05	1412570	796947
1374.36	27384.6	3520.17	8.46213	4.79732	4124950	2.74332e-05	1440520	810142
1374.36	28641	3531.12	8.51387	4.82242	4136070	2.70522e-05	1464650	821188
1374.36	29897.4	3540.4	8.55676	4.84272	4145390	2.67251e-05	1485160	830291
1374.36	31153.8	3548.37	8.59263	4.85928	4153300	2.64423e-05	1502730	837861
1374.36	32410.3	3555.37	8.62326	4.87304	4160170	2.6192e-05	1518090	844277
1374.36	33666.7	3561.55	8.64931	4.88447	4166160	2.5973e-05	1531460	849714
1374.36	34923.1	3567.17	8.67237	4.89432	4171580	2.57732e-05	1543550	854494
1374.36	36179.5	3572.38	8.69307	4.90296	4176550	2.55897e-05	1554600	858763
1374.36	37435.9	3577.22	8.71179	4.91058	4181140	2.54196e-05	1564800	862606
1374.36	38692.3	3581.79	8.72896	4.91743	4185460	2.52607e-05	1574320	866117
1374.36	39948.7	3586.13	8.74485	4.92362	4189530	2.5111e-05	1583270	869351
1374.36	41205.1	3590.29	8.7597	4.92929	4193420	2.4969e-05	1591760	872365
1374.36	42461.5	3594.29	8.77367	4.93453	4197150	2.48339e-05	1599860	875196
1374.36	43717.9	3598.16	8.78692	4.93941	4200750	2.47042e-05	1607650	877871
1374.36	44974.4	3601.92	8.79952	4.94397	4204240	2.45798e-05	1615140	880412
1374.36	46230.8	3605.59	8.8116	4.94827	4207630	2.44595e-05	1622410	882842
1374.36	47487.2	3609.17	8.82323	4.95235	4210950	2.43431e-05	1629480	885178
1374.36	48743.6	3612.69	8.83448	4.95625	4214200	2.42299e-05	1636390	887436
1374.36	50000	3616.14	8.8453	4.95994	4217380	2.41204e-05	1643100	889604
1410.26	1000	2892.91	6.75545	3.64455	3363000	2.38134e-05	807869	384258
1410.26	2256.41	2898.7	6.77694	3.65057	3368860	2.36079e-05	816216	386301
1410.26	3512.82	2904.79	6.79848	3.65704	3375130	2.34189e-05	824593	388486
1410.26	4769.23	2911.31	6.8202	3.66418	3382010	2.32508e-05	833027	390879
1410.26	6025.64	2918.54	6.84229	3.67237	3389850	2.31118e-05	841568	393604
1410.26	7282.05	2926.97	6.86514	3.68234	3399300	2.30173e-05	850302	396887
1410.26	8538.46	2937.59	6.88942	3.6955	3411640	2.29977e-05	859396	401179
1410.26	9794.87	3000.84	6.97922	3.79609	3493790	2.46187e-05	885121	432430
1410.26	11051.3	3092.29	7.28597	3.94993	3606330	2.41433e-05	998276	482458
1410.26	12307.7	3100.57	7.32584	3.96282	3615440	2.38714e-05	1014800	486913
1410.26	13564.1	3106.76	7.35321	3.97159	3621990	2.36668e-05	1026420	490045
1410.26	14820.5	3111.93	7.37437	3.97841	3627240	2.34918e-05	1035580	492549
1410.26	16076.9	3130.9	7.42633	4.00898	3649690	2.34611e-05	1055770	503196
1410.26	17333.3	3153.53	7.48688	4.04649	3676720	2.34718e-05	1079180	516361
1410.26	18589.7	3181.16	7.55977	4.0936	3709940	2.35294e-05	1107250	533086
1410.26	19846.2	3214.88	7.64905	4.15306	3750660	2.36303e-05	1141630	554499
1410.26	21102.6	3442.51	8.09728	4.60251	4051030	2.98181e-05	1284810	729231
1410.26	22359	3453.04	8.14397	4.62643	4061960	2.94819e-05	1304760	739084
1410.26	23615.4	3465.65	8.20183	4.65634	4075140	2.90805e-05	1329470	751406
1410.26	24871.8	3480.26	8.27063	4.69196	4090480	2.86159e-05	1359070	766161
1410.26	26128.2	3495.51	8.34354	4.72942	4106480	2.81273e-05	1390910	781855
1410.26	27384.6	3509.84	8.4122	4.76432	4121440	2.76668e-05	1421490	796691
1410.26	28641	3522.25	8.47113	4.79368	4134270	2.72607e-05	1448380	809391
1410.26	29897.4	3532.76	8.52023	4.81759	4145010	2.69109e-05	1471350	819925
1410.26	31153.8	3541.66	8.56077	4.83691	4154000	2.66127e-05	1490780	828595
1410.26	32410.3	3549.33	8.59476	4.85269	4161650	2.63534e-05	1507460	835819
1410.26	33666.7	3556.08	8.62374	4.86582	4168310	2.61245e-05	1522030	841947
1410.26	34923.1	3562.12	8.64887	4.87692	4174200	2.59193e-05	1534930	847226
1410.26	36179.5	3567.62	8.67106	4.88648	4179520	2.57326e-05	1546580	851866
1410.26	37435.9	3572.71	8.69098	4.89485	4184400	2.55604e-05	1557240	856007
1410.26	38692.3	3577.47	8.70906	4.90228	4188930	2.54e-05	1567100	859749
1410.26	39948.7	3581.97	8.72572	4.90897	4193190	2.52493e-05	1576340	863181
1410.26	41205.1	3586.26	8.74121	4.91506	4197230	2.51066e-05	1585070	866362
1410.26	42461.5	3590.38	8.75573	4.92065	4201090	2.49706e-05	1593370	869332
1410.26	43717.9	3594.35	8.76944	4.92583	4204790	2.48403e-05	1601330	872127
1410.26	44974.4	3598.18	8.78239	4.93064	4208370	2.47158e-05	1608940	874763
1410.26	46230.8	3601.92	8.7948	4.93517	4211840	2.45952e-05	1616320	877279
1410.26	47487.2	3605.57	8.80672	4.93945	4215230	2.44783e-05	1623500	879695
1410.26	48743.6	3609.14	8.81818	4.94351	4218540	2.43653e-05	1630460	882012
1410.26	50000	3612.64	8.82927	4.94737	4221780	2.4255e-05	1637270	884248
1446.15	1000	2891.01	6.73976	3.63413	3366420	2.40417e-05	804140	381813
1446.15	2256.41	2896.95	6.76143	3.64037	3372450	2.38373e-05	812514	383914
1446.15	3512.82	2903.23	6.78317	3.64713	3378960	2.36516e-05	820918	386175
1446.15	4769.23	2910.02	6.80512	3.65466	3386190	2.34904e-05	829382	388679
1446.15	6025.64	2917.65	6.82749	3.66343	3394550	2.33634e-05	837958	391569
1446.15	7282.05	2926.68	6.85071	3.67428	3404810	2.32896e-05	846739	395110
1446.15	8538.46	2938.23	6.87558	3.68883	3418440	2.33038e-05	855914	399818
1446.15	9794.87	3000.15	6.96141	3.78724	3499440	2.49395e-05	880155	430316
1446.15	11051.3	3056.85	7.15139	3.88189	3568700	2.45582e-05	949161	460640
1446.15	12307.7	3093.88	7.29041	3.94385	3613450	2.41196e-05	1002770	481220
1446.15	13564.1	3101.88	7.32883	3.95625	3622230	2.38565e-05	1018740	485502
1446.15	14820.5	3107.58	7.35317	3.96409	3628150	2.36653e-05	1029140	488325
1446.15	16076.9	3125.61	7.40251	3.99278	3649530	2.36292e-05	1048350	498295
1446.15	17333.3	3147.26	7.46005	4.02817	3675450	2.3637e-05	1070620	510680
1446.15	18589.7	3172.99	7.52745	4.0714	3706460	2.36871e-05	1096610	525965
1446.15	19846.2	3203.73	7.60789	4.12464	3743680	2.37784e-05	1127600	545038
1446.15	21102.6	3384.52	7.96017	4.4679	3982340	2.84093e-05	1243750	675621
1446.15	22359	3443.16	8.1	4.59526	4058100	2.96191e-05	1289620	727072
1446.15	23615.4	3454.3	8.14963	4.6208	4069760	2.92744e-05	1310820	737556
1446.15	24871.8	3467.41	8.2098	4.65203	4083570	2.88725e-05	1336530	750396
1446.15	26128.2	3482.36	8.28012	4.68852	4099370	2.84137e-05	1366860	765499
1446.15	27384.6	3497.64	8.35285	4.72606	4115520	2.79457e-05	1398680	781222
1446.15	28641	3511.6	8.41924	4.75989	4130180	2.75141e-05	1428340	795608
1446.15	29897.4	3523.62	8.47581	4.78821	4142680	2.71374e-05	1454210	807858
1446.15	31153.8	3533.79	8.52277	4.81122	4153140	2.68146e-05	1476200	817996
1446.15	32410.3	3542.41	8.56156	4.82979	4161890	2.65378e-05	1494820	826335
1446.15	33666.7	3549.83	8.59391	4.84492	4169320	2.62983e-05	1510720	833259
1446.15	34923.1	3556.46	8.62207	4.85775	4175890	2.60819e-05	1524880	839245
1446.15	36179.5	3562.39	8.64641	4.86859	4181700	2.5889e-05	1537390	844400
1446.15	37435.9	3567.8	8.66794	4.87793	4186950	2.57122e-05	1548690	848930
1446.15	38692.3	3572.82	8.68738	4.88618	4191790	2.55486e-05	1559090	853005
1446.15	39948.7	3577.53	8.70504	4.89349	4196280	2.53951e-05	1568730	856682
1446.15	41205.1	3581.98	8.72134	4.90009	4200510	2.52507e-05	1577770	860065
1446.15	42461.5	3586.24	8.73656	4.90612	4204530	2.51132e-05	1586340	863210
1446.15	43717.9	3590.33	8.75084	4.91167	4208370	2.49817e-05	1594510	866149
1446.15	44974.4	3594.27	8.7643	4.9168	4212060	2.48562e-05	1602310	868913
1446.15	46230.8	3598.1	8.77716	4.92161	4215640	2.47342e-05	1609870	871542
1446.15	47487.2	3601.83	8.78943	4.92612	4219110	2.46167e-05	1617170	874044
1446.15	48743.6	3605.48	8.80127	4.93042	4222500	2.45024e-05	1624280	876456
1446.15	50000	3609.04	8.81265	4.93447	4225800	2.43914e-05	1631200	878767
1482.05	1000	2889.16	6.724	3.62377	3369860	2.42789e-05	800391	379397
1482.05	2256.41	2895.28	6.74588	3.63027	3376090	2.40761e-05	808800	381564
1482.05	3512.82	2901.78	6.76784	3.63735	3382880	2.3895e-05	817233	383915
1482.05	4769.23	2908.88	6.79004	3.64535	3390510	2.37422e-05	825733	386548
1482.05	6025.64	2916.95	6.81273	3.65477	3399480	2.36299e-05	834348	389629
1482.05	7282.05	2926.66	6.83637	3.66662	3410660	2.35801e-05	843184	393463
1482.05	8538.46	2939.23	6.86184	3.68271	3425710	2.36336e-05	852427	398628
1482.05	9794.87	2999.5	6.94363	3.77843	3505110	2.52691e-05	875213	428224
1482.05	11051.3	3007.02	6.96365	3.78652	3513060	2.51142e-05	883325	431137
1482.05	12307.7	3086.54	7.25109	3.92348	3610590	2.4401e-05	989340	475132
1482.05	13564.1	3095.41	7.29474	3.93768	3620330	2.40948e-05	1007230	479954
1482.05	14820.5	3103.12	7.33165	3.94959	3628790	2.38411e-05	1022600	484064
1482.05	16076.9	3120.39	7.37886	3.97674	3649280	2.37998e-05	1041010	493472
1482.05	17333.3	3141.27	7.43403	4.01047	3674340	2.38052e-05	1062370	505237
1482.05	18589.7	3165.54	7.49717	4.05067	3703660	2.38495e-05	1086740	519400
1482.05	19846.2	3193.96	7.57077	4.0991	3738170	2.39331e-05	1115110	536669
1482.05	21102.6	3227.07	7.65718	4.15728	3778500	2.40514e-05	1148460	557735
1482.05	22359	3433.87	8.05932	4.56605	4054640	2.97434e-05	1275830	715922
1482.05	23615.4	3443.75	8.10192	4.58781	4064960	2.94452e-05	1294060	724840
1482.05	24871.8	3455.34	8.15363	4.61452	4077170	2.90979e-05	1316140	735775
1482.05	26128.2	3468.92	8.21596	4.64699	4091580	2.86957e-05	1342800	749096
1482.05	27384.6	3484.02	8.28672	4.68388	4107660	2.82517e-05	1373340	764347
1482.05	28641	3499.06	8.35791	4.72075	4123650	2.78087e-05	1404540	779784
1482.05	29897.4	3512.72	8.42242	4.75377	4138090	2.74032e-05	1433410	793815
1482.05	31153.8	3524.43	8.47705	4.78124	4150340	2.70513e-05	1458410	805696
1482.05	32410.3	3534.31	8.52214	4.80346	4160540	2.67505e-05	1479550	815479
1482.05	33666.7	3542.74	8.5597	4.82156	4169140	2.64909e-05	1497580	823598
1482.05	34923.1	3550.08	8.59144	4.83652	4176540	2.6263e-05	1513170	830430
1482.05	36179.5	3556.56	8.61859	4.84899	4182980	2.60601e-05	1526830	836242
1482.05	37435.9	3562.4	8.64231	4.85962	4188730	2.58762e-05	1539020	841292
1482.05	38692.3	3567.77	8.66351	4.86889	4193970	2.57065e-05	1550140	845779
1482.05	39948.7	3572.75	8.68259	4.87704	4198780	2.5549e-05	1560340	849800
1482.05	41205.1	3577.43	8.70003	4.88432	4203260	2.5401e-05	1569840	853452
1482.05	42461.5	3581.87	8.71611	4.89087	4207480	2.52609e-05	1578760	856805
1482.05	43717.9	3586.11	8.73117	4.8969	4211500	2.51274e-05	1587230	859936
1482.05	44974.4	3590.19	8.7453	4.90244	4215340	2.49997e-05	1595300	862863
1482.05	46230.8	3594.13	8.75871	4.90759	4219040	2.48763e-05	1603070	865627
1482.05	47487.2	3597.96	8.77147	4.9124	4222610	2.47572e-05	1610560	868249
1482.05	48743.6	3601.69	8.78371	4.91694	4226090	2.46418e-05	1617820	870757
1482.05	50000	3605.33	8.79541	4.92121	4229470	2.453e-05	1624860	873150
1517.95	1000	2887.38	6.70815	3.61348	3373340	2.4526e-05	796621	377011
1517.95	2256.41	2893.69	6.73026	3.62026	3379800	2.43257e-05	805066	379255
1517.95	3512.82	2900.45	6.75247	3.62773	3386920	2.41502e-05	813538	381711
1517.95	4769.23	2907.91	6.77497	3.63625	3395020	2.4008e-05	822077	384493
1517.95	6025.64	2916.49	6.79801	3.64644	3404680	2.3913e-05	830738	387792
1517.95	7282.05	2926.94	6.82211	3.65941	3416910	2.38914e-05	839627	391954
1517.95	8538.46	2940.64	6.84825	3.67722	3433560	2.399e-05	848942	397632
1517.95	9794.87	2998.83	6.92568	3.7696	3510750	2.56099e-05	870218	426131
1517.95	11051.3	3006.49	6.94579	3.77789	3518860	2.54553e-05	878318	429099
1517.95	12307.7	3078.49	7.20729	3.90154	3606820	2.47234e-05	974309	468609
1517.95	13564.1	3088.35	7.257	3.91781	3617630	2.43638e-05	994403	474038
1517.95	14820.5	3096.9	7.29898	3.93145	3627010	2.40693e-05	1011650	478667
1517.95	16076.9	3115.17	7.35523	3.96074	3648880	2.39723e-05	1033700	488691
1517.95	17333.3	3135.47	7.40856	3.99318	3673300	2.3976e-05	1054330	499966
1517.95	18589.7	3158.6	7.46836	4.03102	3701320	2.40157e-05	1077430	513245
1517.95	19846.2	3185.26	7.53673	4.07574	3733760	2.40931e-05	1103800	529125
1517.95	21102.6	3215.95	7.61556	4.12871	3771270	2.42079e-05	1134210	548198
1517.95	22359	3424.97	8.02075	4.53811	4051350	2.98607e-05	1262890	705354
1517.95	23615.4	3433.93	8.0583	4.55714	4060710	2.9596e-05	1279010	713144
1517.95	24871.8	3444.15	8.10246	4.57978	4071450	2.92956e-05	1297900	722389
1517.95	26128.2	3456.24	8.15644	4.60783	4084290	2.89464e-05	1320910	733833
1517.95	27384.6	3469.95	8.21919	4.64061	4098930	2.85538e-05	1347780	747262
1517.95	28641	3484.95	8.28913	4.67724	4115010	2.81301e-05	1377980	762387
1517.95	29897.4	3499.9	8.3595	4.71383	4131000	2.7706e-05	1408860	777684
1517.95	31153.8	3513.29	8.42229	4.74612	4145240	2.73242e-05	1436960	791391
1517.95	32410.3	3524.76	8.47535	4.77296	4157300	2.69934e-05	1461250	802980
1517.95	33666.7	3534.5	8.5195	4.79485	4167420	2.67084e-05	1481930	812603
1517.95	34923.1	3542.78	8.55604	4.81258	4175920	2.6463e-05	1499470	820542
1517.95	36179.5	3550.03	8.5871	4.82731	4183250	2.62458e-05	1514710	827259
1517.95	37435.9	3556.44	8.61377	4.83965	4189670	2.60515e-05	1528110	832997
1517.95	38692.3	3562.27	8.63725	4.85026	4195420	2.58742e-05	1540160	838023
1517.95	39948.7	3567.59	8.65809	4.85944	4200630	2.57109e-05	1551080	842458
1517.95	41205.1	3572.57	8.67701	4.86759	4205450	2.5558e-05	1561190	846463
1517.95	42461.5	3577.24	8.69429	4.87486	4209930	2.54141e-05	1570590	850103
1517.95	43717.9	3581.67	8.71028	4.88143	4214160	2.52774e-05	1579440	853454
1517.95	44974.4	3585.9	8.72521	4.88745	4218180	2.51472e-05	1587830	856571
1517.95	46230.8	3589.99	8.73935	4.89304	4222040	2.50215e-05	1595890	859509
1517.95	47487.2	3593.93	8.75266	4.89819	4225740	2.49009e-05	1603590	862268
1517.95	48743.6	3597.76	8.76535	4.90302	4229330	2.47841e-05	1611020	864887
1517.95	50000	3601.49	8.77753	4.90757	4232810	2.46705e-05	1618250	867393
1553.85	1000	2885.67	6.69221	3.60326	3376900	2.47846e-05	792820	374660
1553.85	2256.41	2892.2	6.71458	3.61037	3383630	2.45876e-05	801310	376993
1553.85	3512.82	2899.25	6.73707	3.61828	3391130	2.44193e-05	809824	379569
1553.85	4769.23	2907.11	6.75989	3.62741	3399770	2.42894e-05	818408	382521
1553.85	6025.64	2916.26	6.78331	3.63845	3410220	2.42152e-05	827114	386064
1553.85	7282.05	2927.54	6.80793	3.65269	3423620	2.42262e-05	836060	390596
1553.85	8538.46	2942.53	6.83481	3.67247	3442100	2.43777e-05	845447	396859
1553.85	9794.87	2998.16	6.90765	3.76077	3516400	2.59616e-05	865201	424042
1553.85	11051.3	3005.94	6.92783	3.76924	3524640	2.58069e-05	873284	427060
1553.85	12307.7	3069.57	7.15794	3.87775	3602030	2.51006e-05	957300	461570
1553.85	13564.1	3080.64	7.21512	3.89649	3614100	2.46708e-05	980091	467722
1553.85	14820.5	3090.1	7.26273	3.91203	3624450	2.43261e-05	999400	472907
1553.85	16076.9	3109.9	7.33148	3.94469	3648280	2.41468e-05	1026370	483917
1553.85	17333.3	3129.78	7.38343	3.97615	3672260	2.41492e-05	1046450	494812
1553.85	18589.7	3152.03	7.44062	4.01214	3699280	2.41853e-05	1068530	507391
1553.85	19846.2	3177.29	7.50481	4.05392	3730100	2.4258e-05	1093300	522165
1553.85	21102.6	3206.06	7.57767	4.10275	3765380	2.43693e-05	1121400	539664
1553.85	22359	3324.59	7.80673	4.32015	3923090	2.71873e-05	1198850	620493
1553.85	23615.4	3424.64	8.01757	4.52814	4056800	2.97335e-05	1265150	702189
1553.85	24871.8	3433.89	8.05637	4.54789	4066510	2.9467e-05	1281780	710242
1553.85	26128.2	3444.43	8.10196	4.57137	4077670	2.91665e-05	1301250	719798
1553.85	27384.6	3456.63	8.15627	4.59966	4090690	2.8824e-05	1324430	731313
1553.85	28641	3470.5	8.21955	4.63285	4105600	2.84408e-05	1351520	744883
1553.85	29897.4	3485.52	8.28932	4.66955	4121810	2.80318e-05	1381660	760006
1553.85	31153.8	3500.26	8.35828	4.7056	4137680	2.76304e-05	1411910	775051
1553.85	32410.3	3513.45	8.41973	4.73735	4151790	2.72683e-05	1439410	788507
1553.85	33666.7	3524.75	8.47165	4.76379	4163760	2.69554e-05	1463150	799899
1553.85	34923.1	3534.36	8.51488	4.78535	4173790	2.66841e-05	1483380	809354
1553.85	36179.5	3542.61	8.55101	4.80301	4182300	2.64485e-05	1500690	817241
1553.85	37435.9	3549.78	8.58154	4.81758	4189590	2.62406e-05	1515660	823872
1553.85	38692.3	3556.19	8.60804	4.82993	4196030	2.60524e-05	1528950	829598
1553.85	39948.7	3561.98	8.63122	4.84048	4201770	2.5881e-05	1540830	834581
1553.85	41205.1	3567.3	8.65191	4.84967	4206990	2.57223e-05	1551650	839004
1553.85	42461.5	3572.29	8.6708	4.85788	4211840	2.55731e-05	1561710	843023
1553.85	43717.9	3576.95	8.68796	4.86515	4216330	2.54328e-05	1571030	846651
1553.85	44974.4	3581.39	8.70394	4.87178	4220590	2.52989e-05	1579860	850017
1553.85	46230.8	3585.64	8.71883	4.87782	4224620	2.51709e-05	1588210	853136
1553.85	47487.2	3589.73	8.73293	4.88345	4228490	2.50476e-05	1596230	856081
1553.85	48743.6	3593.69	8.74626	4.88865	4232210	2.49284e-05	1603930	858850
1553.85	50000	3597.52	8.75894	4.89351	4235810	2.48134e-05	1611350	861480
1589.74	1000	2884.04	6.67613	3.59312	3380580	2.50564e-05	788978	372344
1589.74	2256.41	2890.82	6.69882	3.60063	3387630	2.48635e-05	797522	374780
1589.74	3512.82	2898.2	6.72163	3.60904	3395550	2.47039e-05	806089	377495
1589.74	4769.23	2906.51	6.74479	3.61885	3404810	2.45891e-05	814717	380638
1589.74	6025.64	2916.29	6.76865	3.63087	3416160	2.45391e-05	823474	384461
1589.74	7282.05	2928.51	6.79382	3.64653	3430890	2.45884e-05	832470	389409
1589.74	8538.46	2961.58	6.83919	3.69647	3474720	2.54342e-05	845706	404668
1589.74	9794.87	2997.47	6.88945	3.75192	3522070	2.63256e-05	860134	421951
1589.74	11051.3	3005.38	6.90975	3.76058	3530440	2.61698e-05	868215	425020
1589.74	12307.7	3057.23	7.0929	3.84758	3593170	2.5576e-05	934618	452589
1589.74	13564.1	3072.11	7.168	3.87341	3609610	2.50289e-05	963900	460917
1589.74	14820.5	3082.68	7.22256	3.89125	3621130	2.46195e-05	985727	466774
1589.74	16076.9	3104.55	7.30753	3.92852	3647470	2.43234e-05	1018980	479133
1589.74	17333.3	3124.14	7.35846	3.95927	3671170	2.4325e-05	1038650	489735
1589.74	18589.7	3145.73	7.41364	3.99382	3697440	2.43581e-05	1059940	501762
1589.74	19846.2	3169.9	7.47457	4.03331	3727010	2.44272e-05	1083440	515666
1589.74	21102.6	3197.18	7.54277	4.07892	3760560	2.45359e-05	1109740	531932
1589.74	22359	3227.99	7.61943	4.13165	3798590	2.46882e-05	1139320	551035
1589.74	23615.4	3415.76	7.97916	4.5005	4053150	2.98617e-05	1252250	691844
1589.74	24871.8	3424.28	8.0139	4.51802	4062080	2.96199e-05	1267180	698982
1589.74	26128.2	3433.74	8.05362	4.53832	4072070	2.93539e-05	1284190	707227
1589.74	27384.6	3444.46	8.09989	4.56223	4083480	2.90567e-05	1303940	716929
1589.74	28641	3456.83	8.15485	4.591	4096770	2.87209e-05	1327370	728605
1589.74	29897.4	3470.79	8.21835	4.62443	4111880	2.83481e-05	1354560	742243
1589.74	31153.8	3485.65	8.28697	4.66066	4128000	2.79573e-05	1384210	757143
1589.74	32410.3	3500.33	8.3553	4.69658	4143910	2.75734e-05	1414150	772098
1589.74	33666.7	3513.21	8.41485	4.72749	4157760	2.7232e-05	1440800	785172
1589.74	34923.1	3524.47	8.46626	4.75381	4169740	2.69313e-05	1464270	796484
1589.74	36179.5	3534.05	8.50915	4.77538	4179820	2.66714e-05	1484300	805912
1589.74	37435.9	3542.2	8.54462	4.7928	4188260	2.64453e-05	1501280	813676
1589.74	38692.3	3549.4	8.57512	4.80747	4195630	2.62432e-05	1516200	820329
1589.74	39948.7	3555.79	8.60139	4.8198	4202070	2.60611e-05	1529340	826029
1589.74	41205.1	3561.59	8.62452	4.83041	4207850	2.5894e-05	1541170	831021
1589.74	42461.5	3566.94	8.64527	4.83971	4213120	2.57387e-05	1551990	835477
1589.74	43717.9	3571.92	8.664	4.8479	4217970	2.55931e-05	1561950	839476
1589.74	44974.4	3576.6	8.6812	4.85525	4222500	2.54551e-05	1571270	843127
1589.74	46230.8	3581.06	8.6972	4.86195	4226780	2.53235e-05	1580080	846510
1589.74	47487.2	3585.31	8.71207	4.86802	4230830	2.51973e-05	1588410	849634
1589.74	48743.6	3589.44	8.72624	4.87373	4234740	2.50756e-05	1596450	852606
1589.74	50000	3593.41	8.7396	4.87899	4238480	2.49582e-05	1604140	855395
1625.64	1000	2882.49	6.6599	3.58308	3384420	2.53434e-05	785083	370069
1625.64	2256.41	2889.55	6.68294	3.59103	3391820	2.51556e-05	793692	372622
1625.64	3512.82	2897.31	6.70611	3.60002	3400240	2.50064e-05	802315	375495
1625.64	4769.23	2906.12	6.72967	3.6106	3410200	2.49092e-05	810996	378855
1625.64	6025.64	2916.61	6.75398	3.62371	3422560	2.48874e-05	819799	382988
1625.64	7282.05	2929.89	6.77977	3.64102	3438830	2.49824e-05	828846	388415
1625.64	8538.46	2986.4	6.8478	3.7302	3516000	2.6776e-05	846339	415538
1625.64	9794.87	2996.77	6.87112	3.74306	3527770	2.67022e-05	855028	419863
1625.64	11051.3	3004.8	6.89155	3.75191	3536270	2.65449e-05	863109	422981
1625.64	12307.7	3013.16	6.91176	3.76122	3545260	2.64075e-05	871105	426266
1625.64	13564.1	3062.5	7.11388	3.84803	3603930	2.54579e-05	945217	453475
1625.64	14820.5	3074.5	7.17743	3.86879	3616890	2.49601e-05	970271	460177
1625.64	16076.9	3084.62	7.22965	3.88584	3627920	2.45687e-05	991239	465770
1625.64	17333.3	3118.52	7.33356	3.94244	3669980	2.45028e-05	1030900	484706
1625.64	18589.7	3139.61	7.38716	3.97589	3695710	2.45344e-05	1051550	496298
1625.64	19846.2	3162.94	7.44556	4.01359	3724330	2.46006e-05	1074060	509515
1625.64	21102.6	3189.03	7.51006	4.05664	3756510	2.47069e-05	1098920	524797
1625.64	22359	3218.41	7.5819	4.10615	3792910	2.4861e-05	1126590	542638
1625.64	23615.4	3407.13	7.9422	4.47372	4049600	2.99853e-05	1239960	681908
1625.64	24871.8	3415.13	7.97403	4.48964	4057960	2.97609e-05	1253670	688384
1625.64	26128.2	3423.84	8.00957	4.50766	4067140	2.95195e-05	1268920	695691
1625.64	27384.6	3433.46	8.04992	4.52834	4077350	2.92552e-05	1286180	704062
1625.64	28641	3444.36	8.09693	4.55275	4089030	2.89618e-05	1306220	713932
1625.64	29897.4	3456.77	8.15182	4.58155	4102420	2.86345e-05	1329640	725595
1625.64	31153.8	3470.72	8.21497	4.61494	4117600	2.82746e-05	1356660	739182
1625.64	32410.3	3485.51	8.28299	4.65097	4133750	2.78981e-05	1386040	753968
1625.64	33666.7	3499.85	8.34926	4.68595	4149370	2.75358e-05	1415080	768502
1625.64	34923.1	3512.79	8.40885	4.7171	4163390	2.72065e-05	1441680	781631
1625.64	36179.5	3523.95	8.45951	4.74319	4175330	2.69188e-05	1464770	792812
1625.64	37435.9	3533.49	8.50199	4.76465	4185420	2.66675e-05	1484590	802171
1625.64	38692.3	3541.67	8.53743	4.78221	4193950	2.64489e-05	1501490	809964
1625.64	39948.7	3548.87	8.56778	4.79692	4201340	2.6253e-05	1516300	816609
1625.64	41205.1	3555.3	8.59414	4.80941	4207870	2.60754e-05	1529450	822356
1625.64	42461.5	3561.14	8.61737	4.82015	4213710	2.59115e-05	1541290	827388
1625.64	43717.9	3566.49	8.63801	4.82946	4219000	2.57597e-05	1552030	831835
1625.64	44974.4	3571.48	8.65677	4.83772	4223880	2.56165e-05	1561990	835852
1625.64	46230.8	3576.21	8.67411	4.8452	4228460	2.54804e-05	1571350	839551
1625.64	47487.2	3580.68	8.69011	4.85194	4232770	2.53507e-05	1580140	842941
1625.64	48743.6	3584.98	8.70515	4.85817	4236870	2.5226e-05	1588530	846118
1625.64	50000	3589.11	8.7193	4.8639	4240790	2.51058e-05	1596540	849093
1661.54	1000	2881.04	6.64346	3.57315	3388460	2.56485e-05	781117	367835
1661.54	2256.41	2888.42	6.66691	3.58161	3396260	2.54666e-05	789806	370524
1661.54	3512.82	2896.59	6.6905	3.59125	3405250	2.53298e-05	798493	373575
1661.54	4769.23	2905.97	6.71449	3.60271	3416020	2.52537e-05	807229	377182
1661.54	6025.64	2917.27	6.73932	3.61708	3429540	2.52659e-05	816080	381675
1661.54	7282.05	2931.77	6.76579	3.63629	3447610	2.54158e-05	825166	387656
1661.54	8538.46	2988.2	6.8318	3.72555	3525370	2.72731e-05	841692	414754
1661.54	9794.87	2996.05	6.85262	3.73419	3533540	2.70933e-05	849866	417776
1661.54	11051.3	3004.2	6.87318	3.74323	3542160	2.69338e-05	857947	420943
